pi_id,name
562740,Emery Berger
424542,Sudharshan Vazhkudai
423741,Chin-Tser Huang
533483,James Pepin
435190,Christof Koch
394539,Huimin Chen
467998,William Arbaugh
250753,Lisa DiPippo
550609,Tapan Parikh
33234,Ruth Lang
182750,Lloyd Lee
186858,George Vachtsevanos
282233,Poornima Balasubramanyam
343390,Mark Haugan
142322,Paula Messina
492220,Whitlow Au
60619,Steven Greenberg
558286,Aman Yadav
492896,Peter Ramadge
429881,Adam Meyers
526867,Weibo Gong
286303,Jiping He
421224,Zhigang Deng
240401,Alexander Wijesinha
557263,Karl Bohringer
331729,Edward Dougherty
165765,Gary Birch
521384,Violet Syrotiuk
218868,Jane Linder
165174,Elena Messina
509628,Patrick LiKamWa
355022,Raj Reddy
554189,Pat Gallo
486284,Slobodan Vucetic
560813,A. Paul Alivisatos
412446,Douglas Blank
561710,Shamik Sengupta
474492,Abbas El Gamal
452195,David Bakken
489734,Wenyuan Xu
499379,Patricia Singer
311031,Clifford Roblee
526014,Lorraine Kisselburgh
328887,Gary Adams
42938,Larry Boersma
556655,Milo Martin
485440,Jan Verschelde
289873,Paul Gorman
380652,Suk-Chung Yoon
561255,Alexander Repenning
456825,Melba Crawford
345344,Lisa Wymore
352082,S. Hamid Nawab
540794,Hui Yang
30852,Kathleen Sipher
67490,Barry Kalman
216819,Jean-Camille Birget
316489,Henry Jerez
531148,Erik Russell
33128,Jim Walters
96793,Donald Gotterbarn
3859,Jacques Cohen
336175,Hamdy Soliman
451801,Daniel Miranker
462903,Sanjeev Kumar
495296,Richard Fair
565088,Amarda Shehu
536648,Richard Fujimoto
258283,Anthony Stefanidis
318996,David Wiley
363758,Monica Martinez-Canales
554327,Louise Comfort
42692,William Wells
550312,Jelena Mirkovic
520946,Alycia Crall
441997,Soundar R. Kumara
560219,Vijay Subramanian
563299,Shih-Fu Chang
521611,David Brumley
558505,Gagan Agrawal
417282,Majeed Hayat
561766,Michael Dietze
562836,Richard Wash
499280,Stefano Basagni
359941,Gary Giovino
486236,Alfredo Weitzenfeld
480852,Suzanne Boyce
489798,Kenneth Henderson
381263,Ashish Arora
517677,Ruth Kermish-Allen
475235,Yaoqing Yang
178018,Brendan Graves
140046,Curtis Cook
537855,Donald Schwert
518359,Hadar Dana Moshkovitz
543427,Forest Rohwer
98243,Alexis Maciel
520843,Eric Klopfer
50782,Jack Gelfand
345811,Mark Neifeld
16192,John Tector
57238,Jack Keck
196704,Bradley Nelson
501232,Raphael Finkel
371101,Xiaolei Huang
279532,Abdullah Arslan
522072,Helen Boussalis
448703,Andries van Dam
549960,Elliott Moreton
426359,Rajesh Kumar
507752,Mary Irwin
544655,Luis Orozco
484788,Fu-Kuo Chang
258204,William Hodgkiss
448690,Stephen Pratt
452484,Stephen Merrill
478203,Filippo Menczer
548563,Shuhui Li
556162,Geoffrey Cowles
539592,Marc Suchard
528465,Siddharth Kaza
560897,Michael Kifer
16500,Samuel Drake
550720,Tao Li
550773,Karl Ola Ahlqvist
540637,Sushil Jajodia
528421,Robert Sloan
406684,Robert Kleinberg
551767,Christopher Chabris
550189,David Hicks
563479,Benjamin Pierce
530687,Scott Owen
525570,William Adams
410674,Lee McKnight
304038,Frederick Wellstood
535167,David Pan
426325,Erik Goodman
562312,David Shmoys
553540,Magnus Egerstedt
260816,Sotirios Ziavras
449095,Michael Sullivan
417502,Ahmed Kamal
545721,Wyeth Bair
218141,Kenneth David
52899,Shari Pfleeger
188405,William Black
211597,Josephine Mendoza
560239,Ka-yiu San
517774,Elizabeth Basha
255964,C. L. Philip Chen
363349,John Finn
374237,Jennifer Xu
531255,Terri Fiez
537412,Geoffrey Vallis
450755,Yuanan Diao
523643,Michael Falvo
475203,Carol Neidle
502117,Kai Zeng
95297,Edward Sciore
483545,Anna Nagurney
551175,Itschak(Tsachy) Weissman
543551,Byron Gao
561949,Anthony Yezzi
210763,Paula Kantor
297875,Jiyong Ma
77742,Ken Suyama
529481,Roger Smith
468288,Min Sik Kim
520938,Pieter Abbeel
295115,Biplab Sikdar
411868,Frank Williams
261891,David Reese
52873,Hisashi Kobayashi
380845,Sanjukta Bhanja
309489,David Odde
562931,Darren Gergle
562621,Francine Berman
179836,Dhananjay Phatak
173300,Eugene Fink
205770,H. Thomas Hickerson
541922,Gail Kaiser
384098,Avi Wigderson
30776,Robert Firby
457516,Takeo Kanade
53687,Gershon Kedem
428592,Matt Kaufmann
534482,Laurel Riek
502165,Anup Rao
276784,Peter Sweeney
406111,Karen Bales
422915,Donna Llewellyn
201965,Sanda Harabagiu
342331,Anastassia Ailamaki
559330,Martin Gartzman
228397,Alan Waggoner
120188,John Perry
371239,Sanda Erdelez
335987,Edwin Upchurch
524497,Deborah Silver
283483,Oscar Takeshita
522819,Michael Larsen
541856,Daniel Aliaga
464058,Xuejun Liang
451890,Andras Farago
271310,Yiteng Huang
534124,Benjamin Kuipers
485753,Bridget Benson
286532,Steven Abney
479826,Lorenza Viola
557889,Sheila Tejada
408503,Nigel Ward
524841,Sung Jin Kim
209728,Morris Chang
426827,Xiaolin Hu
183784,Josephine Anstey
148204,Wenfei Fan
35151,Stephanie Seneff
37806,Jong-Shi Pang
559222,Joel Tohline
529906,Mark Sherwin
511486,Srikanta Tirthapura
545270,William Lennon
269299,Matthias Blume
343006,John Jannotti
560636,Heng Huang
32722,N. Nandhakumar
51481,Ranette Halverson
89494,Adel Elmaghraby
549918,Michela Taufer
542069,Dean Tullsen
533444,Amy Schafer
531000,Vincent Kellen
101335,Gregory Uehara
470093,Heng Yin
358490,Christopher Perry
451018,Joseph Hellerstein
549174,Moody Ten-Chao Chu
190490,Abhay Sharma
12362,"Kenneth McNulty, Jr."
561664,Ingrid Erickson
523051,Jimmy Randolph
521284,Ken Paller
551019,Konstantin Busch
484866,Daniel Weile
526883,Mingoo Seok
528503,Kara Nance
63357,Ming C. Leu
530695,Xiaolin Li
337623,Nandit Soparkar
12272,Donald Tuski
543617,Lee Anderson
178824,Valipuram Manoranjan
453838,Eugene Klotz
128418,Gary Lebby
555419,Tara Madhyastha
539283,Daniel Kramer
380842,Thierry Emonet
505636,Mina Guirguis
447672,Ostry David
507063,Daniel McFarland
243510,John Hiles
542298,Elva Jones
140761,Paul Bach-y-Rita
485828,Sharad Seth
555869,Jed Fuhrman
381789,Fang Zheng Peng
213076,Claire McInerney
257468,Gerald Popek
438744,Arif Ghafoor
519253,Giuseppe Valetto
483541,Shanghua Teng
269411,Murali Medidi
224019,Karen Loch
557983,James Holbrook
521736,Andrew Whinston
252458,Roy Anderson
558243,David Musicant
425806,Robert Otondo
561951,Eric Miller
384542,Chris Brew
328636,Dharmaraj Veeramani
550390,Andrea Arpaci-Dusseau
541777,Yaron Singer
402329,Michael Walters
527074,- Robby
552839,Robert Maloy
364695,Maruf Hossain
391670,Ionut Cardei
536603,Russ Waitman
545808,Michael Rubinstein
102904,Lynn Hlatky
485132,Glenn Tesler
539087,Joseph Urban
559419,Robert Harrison
541714,Lawrence Jacobs
32736,Edith Cohen
216914,Jerry Trahan
249524,Thomas Prudhomme
135321,Catuscia Palamidessi
558338,Tiffany Berry
218411,Russell Lande
429261,Gary Balas
500272,Gert Lanckriet
402290,Paul Barford
32595,BALL BALL STATE UNIVERSITY
481145,Jeanne Ferrante
522608,Sri Kurniawan
143282,Samuel DiGangi
298971,Douglas Engelbart
129466,William Gardner
346782,Krishna Palem
167054,Walter Kintsch
490676,Christopher Post
357370,Timothy Killeen
496146,Jerry Melillo
557527,Chansu Yu
369796,Fred Molz
342087,Christoph von Praun
139538,Sergio Cabrera
212818,Roy Doumani
558345,Alexis Martin
548127,Brad Myers
556658,Hyesoon Kim
518220,Eric Xing
434652,Arun Ravindran
212113,Roberto Guzman
539207,William Bard
475291,Jean-Luc Gaudiot
424153,Mihai Anitescu
468456,Arthur Sanderson
485963,Jeffrey Yost
502038,James Caverlee
468102,Saad Mneimneh
228323,Jerome Braun
376312,David Noelle
562059,Fethi Inan
460545,Prashant Ramachandra
74506,Federico Girosi
519685,Peter Tonge
409627,Predrag Bakic
560671,Robert van Dover
328309,Mary Weismantel
383873,Jaxk Reeves
563608,Vipin Kumar
544713,Ashok Mulchandani
468054,Youxue Zhang
13807,Liang Shen
375883,Christopher Burge
517345,Randall Beer
450412,Mary Flahive
507380,John Wells
516007,Karl Mueller
565271,Vetria Byrd
367867,Krishna Athreya
429093,Nayda Santiago
565158,Munindar Singh
344345,"Clay Gloster, Jr."
537229,An-I Wang
42636,Andrew Stuart
225463,Ronald Leach
493895,Albert Valocchi
164114,Carole Dennis
451942,Melvin Breuer
402505,Steven Bellovin
460572,Fouad Teymour
534066,Glencora Borradaile
293096,James Heath
437477,Jerome Sobieski
151047,W. Thomas Cathey
317122,Werner Krandick
534454,Rebecca Schulman
563031,Xuanlong Nguyen
463658,Yingfei Dong
501561,Alper Buldum
512340,Alex Zettl
559300,Steven Corbato
495034,Stacy Patterson
549421,William Shih
38573,James Bunch
549944,Benjamin Liblit
489422,Michael Clancy
539128,Egon Balas
474437,Mohamed Eltoweissy
290083,Gregory Grudic
268998,C. Magnus Rittby
223363,Renee Renner
523900,Jeffrey Linderoth
56926,Randy Wright
162470,M. Moharam
518229,David Brooks
513807,Karen Kim
553542,M. Eric Johnson
555929,Alvin Lebeck
433409,Holly Jarman
84113,Philippe Bonnet
398834,Yunping Xi
538222,Xiaohui Carol Song
457531,Peter Wong
355688,Yugyung Lee
311190,Klaus Sutner
148028,Hussain Al-Asaad
562838,Usman Khan
523591,Bingqian Xu
75790,Patrick Jensen
521989,Torsten Suel
519714,Edwin Kan
474672,Peter Likarish
485564,Zhenyu Yang
502829,Hakim Weatherspoon
497067,Wojciech Matusik
517586,Nam Sung Kim
516651,David Levine
446736,Li-Shiuan Peh
470900,Mehran Sahami
517188,Kristina Winbladh
554413,Edzel Lapira
559198,Christos Papadopoulos
450636,Injong Rhee
541999,Song Zhang
502415,Harsha Madhyastha
554885,Gerry Dozier
135301,Dawn Wilkins
531057,Emad Boctor
151982,Pepe Siy
30881,John Copeland
261535,Barbara Spellman
133935,Jean-Loup Baer
1912,Elmootazabella Elnozahy
89958,David Kincaid
451076,Benjamin Carterette
533217,Oleg Komogortsev
146651,Courtneay Bartholomew
463752,Luke Lester
517319,Chandrajit Bajaj
402055,Victor S. Frost
409261,Dawn Lawrie
535919,Thomas Palmeri
560546,Nick McKeown
565222,Dimitris Papamichail
44248,Carole Hafner
475621,Jingfeng Xiao
26069,Sriprakash Sarathy
550613,Fumin Zhang
486565,Elaine Cohen
564921,Aditya Johri
548125,William Wallace
401746,Liam Paninski
252659,Whitney Edmister
187886,George Markowsky
531452,Jennifer Golbeck
517236,Jorge Nocedal
506934,Gary Sayler
26296,Jing-yuan Zhang
159328,Charles Fulton
292620,Libby Cohen
521650,Prakash Ishwar
439404,Martin Ribarsky
562797,Tinoosh Mohsenin
468221,Jane Chu Prey
515512,Michael Klein
449119,McKay Sohlberg
554697,Barbara Shinn-Cunningham
517305,Esther Ezra
560649,Steven Levitan
554548,Joshua Elliott
425815,Benjamin Hescott
13187,Christopher Schmandt
533021,Barnabas Poczos
425035,Peter Denning
496273,Mary Flanagan
549180,Christopher Hoadley
517584,Brian Gravel
166921,Claude Fennema
472141,Keith Edwards
291028,Morteza Rahimi
518367,Yevgen Borodin
540625,J. Nicholas Laneman
512386,Leonid Glazman
525950,Victor Zhirnov
264401,Nabil Adam
409225,Haining Wang
482155,Tobias Schaefer
387213,David Gottlieb
33807,Denise LeSesne
527940,Maria Ong
62902,Eric Lin
386280,Barry Brown
343429,Reza Kamali
32414,Richard Cogger
508175,Edward Adelson
250539,I.Dan Melamed
161938,Gary Stormo
167672,Bruce McConachie
62976,Dennis McLeod
426280,Paul Fortier
301926,Moysey Brio
517602,Susan Cook
289668,Michiko Kosaka
536298,J. Cecil
515773,Milica Stojanovic
554786,Emmanouil Tentzeris
513826,Kevin Miller
65763,Donald Bowden
433352,Donghui Zhang
486456,Alon Orlitsky
536596,Arnav Jhala
317419,Grigore Burdea
289874,Brian Hazlehurst
544956,Nikolaos Xiros
507826,Timothy McLain
485932,Peter Reiher
494759,Danfeng Yao
166424,Kathleen McCoy
467050,Stephan Vogel
33277,Alan Hecht
343424,Marika Seigel
317592,Javier Cabrera
485732,Bryan Pardo
508222,Michael Collins
424851,Reed Beaman
173355,Rita Balice-Gordon
508314,Junfeng Yang
536602,James Sterbenz
494327,Loretta Pyles
463605,Dedre Gentner
545986,Jan Spyridakis
373540,Robert Cole
499399,Richard Beigel
553430,Peter Seiler
40586,Richard B. Kieburtz
486187,Siddhartan Govindasamy
535174,Gyungsu Byun
267279,William Schroeder
560263,Aviral Shrivastava
460923,Victor Mbarika
450667,Christian Drouet d'Aubigny
554506,Krishna Pattipati
502368,Jakita Thomas
98088,Darren De Zeeuw
534986,Marcel Agueros
231158,Rajive Bagrodia
553299,Sebastian Scherer
553686,Lui Sha
315063,Amy Baylor
539603,David Gracias
228373,Sergio Servetto
561963,Mung Chiang
108288,Judson French
379852,Jonathan Nissanov
477210,Forouzan Golshani
423487,Michelene Chi
197952,Hassan Aref
545885,Ramana Reddy
103620,David Raffo
562790,Laurence Lannom
451303,Peter Brass
508269,Murali Sitaraman
523168,M. Clayton Wheeler
553768,Daniel Raleigh
470229,Saraju Mohanty
395382,Dean Hougen
385799,William Honig
472057,Benjamin Bahan
118474,Jeffrey Capone
519556,Benjamin Lerner
409291,Andrea Mason
426349,Michael Gastpar
126299,Eric Schwabe
442849,Michael Stillman
560230,Danijela Cabric
562897,Thomas Wies
526817,Assaf Kfoury
186515,John Case
142632,Edwin Kashy
217789,Stephen Pink
15949,Len Burry
377870,Vikram Jandhyala
529956,Sorin Matei
468323,Kami Makki
562905,Ariel Procaccia
418686,George Jackson
382015,Yuanshun Dai
280052,Richard Cohen
463100,Roy Yates
404736,Kevin Knight
393307,Rida Bazzi
553590,Frank Mueller
150285,Saleem Kassam
560704,Jeffrey Forbes
545178,Steven Liebling
543676,Michael Pindzola
339233,Andres Larraza
431445,Seana Davidson
446394,Limin Peng
311638,Andrew Sargent
89473,Gregory Ashley
507610,Laurence Milstein
529973,Denne Reed
365875,Alexei Kitaev
488778,Enrique Thomann
196097,Suresh Lodha
474417,Wei-Ming Lin
542671,Steve Granick
36078,Shankar Moni
97597,Subbarao Wunnava
528637,Marc Riedel
309222,Mark Corner
548308,Tamar Shinar
466840,Lorenzo Alvisi
457775,Leslie S. Conery
372089,Junpeng Guo
561814,Audrey Rorrer
425149,Daina Briedis
519699,Cristina Nita-Rotaru
294774,Mihaela Cardei
375134,John Hill
556038,David Miller
543586,Jeffrey McDonald
511692,Murat Demirbas
287014,Baoquan Chen
523455,Hanan Dery
536897,Athina Markopoulou
558241,Siddika Guzey
2537,Joseph Fessler
554912,S. Keith Hargrove
496822,George Veletsianos
558282,Andrea Durham
402042,Maribeth Coleman
81369,Pina Cesar
228091,Paul David
455545,Nathaniel Sawtell
564179,Mengjun Xie
541635,Shan Lin
344142,Steven Graham
517365,Christine Borgman
553500,Elizabeth Grayhack
559177,Tripti Sinha
67347,Kent Wilken
355690,Margaret Brommelsiek
517321,Ron Elber
255102,Danny Edie
33275,Pasqualino Capeci
380368,William Gil
382705,Boaz Barak
550673,Daniel Roche
312375,Arend Sidow
348195,Manki Min
425181,Andrea Edwards
551839,Ian Buckle
522280,Daniel Rubenstein
183415,Michael Beeson
462904,Seokyoung Ahn
311750,Anthony Norcio
320642,Ann Burroughs
526888,Benito Fernandez
536981,Richard Clark
520192,Nitin Agarwal
531416,Stanley Dunn
67290,John Bielec
395448,Charles Cobb
525682,Bamshad Mobasher
231168,Igor Alexandrov
96951,Vijay Jain
531396,Orville Burton
246151,Michael McGrath
226170,Mei Zhuang
309324,Gang Qu
545656,Dennis Goeckel
247841,Lynn Bennethum
317018,Paul Herrnson
547420,Michael Miksis
533203,Jeffrey Shafer
522161,Akhtar Mahmood
528568,Jason McLachlan
554387,Yan Tong
292491,John Michopoulos
534324,Jennifer Rode
210291,Roger Brent
526253,Edward Jones
562663,Tien Nguyen
553417,Conor Walsh
182948,Suraj Kothari
380835,Jeffrey Schank
70022,Kevin Compton
443029,Kenneth Stanley
31477,Delores Etter
564759,Yuan-Shin Lee
490113,James Eisenstein
512209,Zhen-Qing Chen
196176,Andrea Weston
518483,Ruby Lee
262170,Michael Welge
461012,Ragunathan Rajkumar
480998,David Banks
555803,Brian White
409203,Dan Burghelea
6551,Paris Kanellakis
409678,Peter Keleher
560118,Huiyan Sang
465537,Matthew Dickerson
385658,Jack Davidson
485826,Lei Tian
511247,John Chapin
537167,Mark Henderson
279237,Karl Moeller
556572,Laura Brown
526913,Emilio Frazzoli
489538,Edmund Hazzard
509350,Shanhui Fan
487976,Edwin Chong
118790,Mark Embrechts
542878,James White
521991,Claudio Silva
186518,Valery Trifonov
527253,Jonathan Smith
545777,Brian Jeffs
392669,Kenneth Harrison
255943,Jyhcheng Liu
543580,Louiqa Raschid
553705,Mark Campbell
560139,Hanif Sherali
513688,Feng Liang
549376,Michael Overton
33709,George Loftus
183852,Ann Weeks
409593,Vasileios Megalooikonomou
348220,Jose Garcia-Luna-Aceves
513335,Woo Ho Lee
521706,Michael Hayes
557161,Gene Robinson
283263,Harold Kung
351563,John Brecht
73856,Seth Wolpert
155008,Katherine Larason
364563,Michael Langston
94260,Jundong Zhang
501039,Jay Hegde
402577,Lilly Immergluck
494690,Waleed Khalil
33659,Philip Hubbard
512317,Jianqing Fan
381713,Carole Palmer
257183,Simonetta Liuti
520782,Jacob Rosen
501894,Scott Schaefer
275915,James Jordan
558205,Manish Parashar
117412,Alan Willson
225777,Gerald Meisner
499611,Christopher Langmead
535038,Ashwini Deo
104942,Priti Shah
275434,Mark Brongersma
455868,Johann van Reenen
1798,Guanghan Xu
528796,Michael Sheridan
277956,PengCheng Liu
551322,M. Ani Hsieh
516922,Mohsen Bayati
326520,Christie Stephenson
411195,Randy Smith
559273,Dulal Kar
553653,Karthik Ramani
448639,Steve Marschner
550191,David Cline
226251,Howard Lipson
424223,Slawomir Kwasik
514849,Eric Paulos
505423,Enyue Lu
435560,Marjan Trutschl
425935,Harold Ramcharan
550988,Santosh Pande
139905,John Welton
346988,Thomas Burks
419167,Paul McEuen
453787,Ronald Dodge
475370,Donald Macleod
309299,Srinidhi Varadarajan
503185,Chad Mirkin
98968,Neeraj Suri
383484,Richard Ferdig
519276,Tom Yeh
36076,Rangasami Kashyap
140328,David Opitz
517569,Grace Agnew
559554,Kevin Leander
530026,Siddharth Chandra
508252,Gregory Zelinsky
526818,Christos Cassandras
552012,Yanhong Liu
257193,John Huth
187889,C. Neil Berglund
553702,Amit Roy Chowdhury
544475,Sridhar Mahadevan
504300,Xiaoyan Hong
508973,Christina L. Bloebaum
226190,Sam Owre
319364,Eugene Perevalov
456313,James Joshi
506686,Elizabeth Mynatt
486340,Mehryar Mohri
269296,Randi Reppen
51686,John Zahorjan
74519,Nagabhushana Prabhu
469654,Azadeh Davoodi
412655,Philippe Guyenne
225716,Stephen Smale
212614,Clifford Pollock
550627,Charles Brown
226642,Howard Shelanski
351137,Bradley Richards
546041,Maciej Zawodniok
157684,Mark Brehob
542027,Jing Cao
426259,Kenneth Kraemer
554684,Alicia Washington
537212,Roger Norton
563096,Mark Snyder
457611,Jonathan Foley
550809,Xubin He
461784,Martin Feinberg
339952,Himanshu Khurana
563446,W. John Kress
383979,Wei Chung Hsu
57637,Meena Shah
558026,John Marshall
547656,Shirley McBay
345777,Benjamin Friedlander
521566,Merle Giles
550122,Norman Danner
505394,Clemente Izurieta
117785,Peter Hartley
508256,Irfan Essa
550540,Prasant Mohapatra
323639,Daniel Ingalls
409333,Haimonti Dutta
535118,Michael Orshansky
525601,Neelkamal Soares
490681,Saw-Wai Hla
550675,Carleton Kingsford
563560,Pramod Abichandani
255942,Connie Yu
297662,Oscar Moreira-Tamayo
233230,Yen-Sen Chen
289115,Dariusz Czarkowski
526024,Kiisa Nishikawa
89493,Michael Dyre
560915,Michael Niemier
561968,Kathryn Plank
147932,Vicki Jones
527012,Peter Volgyesi
409129,David Stockwell
284793,Matthew Beal
146287,Walter Taylor
343099,Brian Haberman
503560,B. Montgomery Pettitt
458384,Wanda Dann
559172,Gregory Peterson
403201,John Clyne
197610,Jennifer Chayes
257988,Stephen Derby
357887,Yao Zhao
236705,Thomas Marr
297732,George Wolberg
347781,Jose Garrido
483340,Thomas Allen
547801,Hessam Sarjoughian
550606,Jing Peng
531610,Fabio Vandin
508986,Harvey Siy
550718,Jaakko Jarvi
560340,Mona Diab
328368,David Kosson
289957,Katherine Stevenson
563246,Noah Smith
339984,Antonio Cunei
517044,James Allen
112992,Alan Siegel
89469,Jeffrey Schilit
498142,Scott Auerbach
140393,D. Stott Parker
58096,Khokiat Kengskool
548369,John McHugh
556026,Jiangang Dai
550179,Zhijie Shi
541984,Svetlana Lazebnik
563588,Linda Deegan
513340,Zeynep Celik-Butler
558854,Ayanna Howard
85018,Nicholas George
306548,Ross Scaife
534580,Raviv Raich
533105,Ken Ono
56614,Michael Matolyak
550428,Mostafa Ammar
485769,Elliot Moore
517963,Amy Greenwald
531512,Laura Dillon
437476,Dongkyun Kim
517957,Nur Touba
408607,Roman Lysecky
89349,Debra Keller
434742,Mitsunori Ogihara
554471,Jack Snoeyink
511551,Matthew Guthaus
522177,Dinesh Katti
508135,Jijun Tang
561000,Andreas Andreou
380326,Charles Maldarelli
560582,Davide Bolchini
521232,Leonidas Guibas
485627,Gary Weiss
351281,Jules Simon
508500,Carol Espy-Wilson
539697,Veronica Santos
460466,Gul Agha
346234,Glenn Amatucci
514880,Arfon Smith
563585,Pascal Hitzler
551103,Dor Abrahamson
491047,Brett Esry
556685,Marc Snir
438017,Leonard Krishtalka
564588,Anindya Banerjee
33586,Ibrahim Suleiman
544178,Michael Strano
11931,William Scruggs
514847,Ivo Babuska
248351,Stephen Kosslyn
553429,Demoz Gebre-Egziabher
